frame,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,camera_id,camera_latitude,camera_longitude
1,0.033,1,2,car,0.8427,50,90,95,132,72,111,CAM_01,28.6139,77.209
1,0.033,2,2,car,0.7934,76,86,109,119,92,102,CAM_01,28.6139,77.209
1,0.033,3,2,car,0.7368,146,78,185,115,165,96,CAM_01,28.6139,77.209
1,0.033,4,2,car,0.7056,33,130,78,143,55,136,CAM_01,28.6139,77.209
1,0.033,5,2,car,0.6839,85,67,116,94,100,80,CAM_01,28.6139,77.209
1,0.033,6,2,car,0.6261,136,59,162,81,149,70,CAM_01,28.6139,77.209
1,0.033,7,5,bus,0.4666,139,29,161,54,150,41,CAM_01,28.6139,77.209
1,0.033,8,7,truck,0.452,149,113,220,143,184,128,CAM_01,28.6139,77.209
1,0.033,9,2,car,0.448,0,45,24,65,12,55,CAM_01,28.6139,77.209
1,0.033,10,7,truck,0.3947,160,34,175,51,167,42,CAM_01,28.6139,77.209
1,0.033,11,2,car,0.373,86,55,110,70,98,62,CAM_01,28.6139,77.209
1,0.033,12,2,car,0.3347,150,113,220,143,185,128,CAM_01,28.6139,77.209
2,0.067,1,2,car,0.8384,50,91,95,132,72,111,CAM_01,28.6139,77.209
2,0.067,2,2,car,0.7844,76,87,109,119,92,103,CAM_01,28.6139,77.209
2,0.067,3,2,car,0.7567,146,77,186,116,166,96,CAM_01,28.6139,77.209
2,0.067,4,2,car,0.6983,33,130,78,143,55,136,CAM_01,28.6139,77.209
2,0.067,5,2,car,0.7179,85,67,116,95,100,81,CAM_01,28.6139,77.209
2,0.067,6,2,car,0.6403,136,59,162,81,149,70,CAM_01,28.6139,77.209
2,0.067,7,5,bus,0.4877,139,29,161,54,150,41,CAM_01,28.6139,77.209
2,0.067,8,7,truck,0.383,150,113,220,143,185,128,CAM_01,28.6139,77.209
2,0.067,9,2,car,0.7219,0,45,24,65,12,55,CAM_01,28.6139,77.209
2,0.067,10,7,truck,0.3745,160,34,175,51,167,42,CAM_01,28.6139,77.209
2,0.067,11,2,car,0.4061,86,55,110,70,98,62,CAM_01,28.6139,77.209
2,0.067,12,2,car,0.3589,151,113,220,143,185,128,CAM_01,28.6139,77.209
3,0.1,1,2,car,0.8433,50,91,95,132,72,111,CAM_01,28.6139,77.209
3,0.1,2,2,car,0.8014,76,87,109,120,92,103,CAM_01,28.6139,77.209
3,0.1,3,2,car,0.8259,146,78,186,116,166,97,CAM_01,28.6139,77.209
3,0.1,4,2,car,0.654,33,131,76,143,54,137,CAM_01,28.6139,77.209
3,0.1,5,2,car,0.6883,85,68,116,95,100,81,CAM_01,28.6139,77.209
3,0.1,6,2,car,0.6113,136,59,162,81,149,70,CAM_01,28.6139,77.209
3,0.1,7,5,bus,0.4849,139,29,161,54,150,41,CAM_01,28.6139,77.209
3,0.1,8,7,truck,0.3535,151,113,221,143,186,128,CAM_01,28.6139,77.209
3,0.1,9,2,car,0.7816,0,45,24,65,12,55,CAM_01,28.6139,77.209
3,0.1,11,2,car,0.4645,87,55,109,69,98,62,CAM_01,28.6139,77.209
3,0.1,12,2,car,0.3556,154,115,219,143,186,129,CAM_01,28.6139,77.209
3,0.1,13,2,car,0.3959,18,35,40,58,29,46,CAM_01,28.6139,77.209
3,0.1,14,2,car,0.3476,39,39,53,51,46,45,CAM_01,28.6139,77.209
4,0.133,1,2,car,0.852,50,92,95,133,72,112,CAM_01,28.6139,77.209
4,0.133,2,2,car,0.8532,76,87,108,120,92,103,CAM_01,28.6139,77.209
4,0.133,3,2,car,0.7487,146,78,186,117,166,97,CAM_01,28.6139,77.209
4,0.133,4,2,car,0.5982,34,132,74,143,54,137,CAM_01,28.6139,77.209
4,0.133,5,2,car,0.7396,84,68,115,95,99,81,CAM_01,28.6139,77.209
4,0.133,6,2,car,0.6252,136,59,162,81,149,70,CAM_01,28.6139,77.209
4,0.133,7,5,bus,0.468,139,29,161,54,150,41,CAM_01,28.6139,77.209
4,0.133,8,7,truck,0.3134,153,114,221,143,187,128,CAM_01,28.6139,77.209
4,0.133,9,2,car,0.7974,0,45,24,65,12,55,CAM_01,28.6139,77.209
4,0.133,11,2,car,0.5385,87,55,109,69,98,62,CAM_01,28.6139,77.209
4,0.133,12,2,car,0.456,155,115,220,143,187,129,CAM_01,28.6139,77.209
4,0.133,13,2,car,0.5247,18,36,41,58,29,47,CAM_01,28.6139,77.209
4,0.133,14,2,car,0.4128,39,39,54,51,46,45,CAM_01,28.6139,77.209
4,0.133,10,7,truck,0.3413,160,34,175,51,167,42,CAM_01,28.6139,77.209
5,0.167,1,2,car,0.8352,49,92,95,134,72,113,CAM_01,28.6139,77.209
5,0.167,2,2,car,0.8402,75,88,108,121,91,104,CAM_01,28.6139,77.209
5,0.167,3,2,car,0.7211,146,78,186,117,166,97,CAM_01,28.6139,77.209
5,0.167,4,2,car,0.6133,35,133,72,143,53,138,CAM_01,28.6139,77.209
5,0.167,5,2,car,0.7056,84,68,115,96,99,82,CAM_01,28.6139,77.209
5,0.167,6,2,car,0.5994,136,59,162,82,149,70,CAM_01,28.6139,77.209
5,0.167,7,5,bus,0.4797,139,29,161,54,150,41,CAM_01,28.6139,77.209
5,0.167,8,7,truck,0.3673,153,114,221,143,187,128,CAM_01,28.6139,77.209
5,0.167,9,2,car,0.763,1,45,24,65,12,55,CAM_01,28.6139,77.209
5,0.167,11,2,car,0.5161,87,56,109,68,98,62,CAM_01,28.6139,77.209
5,0.167,12,2,car,0.478,155,114,221,143,188,128,CAM_01,28.6139,77.209
5,0.167,13,2,car,0.4671,19,35,41,58,30,46,CAM_01,28.6139,77.209
5,0.167,14,2,car,0.3783,40,39,54,51,47,45,CAM_01,28.6139,77.209
5,0.167,10,7,truck,0.3497,160,34,175,51,167,42,CAM_01,28.6139,77.209
6,0.2,1,2,car,0.8464,49,93,95,135,72,114,CAM_01,28.6139,77.209
6,0.2,2,2,car,0.8514,75,88,109,122,92,105,CAM_01,28.6139,77.209
6,0.2,3,2,car,0.7706,146,79,186,118,166,98,CAM_01,28.6139,77.209
6,0.2,4,2,car,0.6342,36,133,71,143,53,138,CAM_01,28.6139,77.209
6,0.2,5,2,car,0.7364,83,68,115,96,99,82,CAM_01,28.6139,77.209
6,0.2,6,2,car,0.6141,136,59,162,82,149,70,CAM_01,28.6139,77.209
6,0.2,7,5,bus,0.4717,139,29,161,55,150,42,CAM_01,28.6139,77.209
6,0.2,8,7,truck,0.3089,154,114,221,143,187,128,CAM_01,28.6139,77.209
6,0.2,9,2,car,0.7492,1,45,24,65,12,55,CAM_01,28.6139,77.209
6,0.2,11,2,car,0.4926,87,56,109,69,98,62,CAM_01,28.6139,77.209
6,0.2,12,2,car,0.5124,155,115,221,143,188,129,CAM_01,28.6139,77.209
6,0.2,13,2,car,0.4782,19,35,41,58,30,46,CAM_01,28.6139,77.209
6,0.2,14,2,car,0.3922,40,39,54,51,47,45,CAM_01,28.6139,77.209
6,0.2,10,7,truck,0.3295,161,34,176,51,168,42,CAM_01,28.6139,77.209
7,0.233,1,2,car,0.8119,49,93,94,135,71,114,CAM_01,28.6139,77.209
7,0.233,2,2,car,0.8021,75,89,108,123,91,106,CAM_01,28.6139,77.209
7,0.233,3,2,car,0.6853,146,80,186,118,166,99,CAM_01,28.6139,77.209
7,0.233,4,2,car,0.5512,37,135,69,143,53,139,CAM_01,28.6139,77.209
7,0.233,5,2,car,0.7226,83,69,115,96,99,82,CAM_01,28.6139,77.209
7,0.233,6,2,car,0.6208,136,59,162,82,149,70,CAM_01,28.6139,77.209
7,0.233,7,5,bus,0.4701,139,29,161,55,150,42,CAM_01,28.6139,77.209
7,0.233,8,7,truck,0.3959,155,115,221,143,188,129,CAM_01,28.6139,77.209
7,0.233,9,2,car,0.7565,1,45,25,65,13,55,CAM_01,28.6139,77.209
7,0.233,11,2,car,0.491,87,56,109,69,98,62,CAM_01,28.6139,77.209
7,0.233,12,2,car,0.3694,157,116,220,143,188,129,CAM_01,28.6139,77.209
7,0.233,13,2,car,0.4111,19,35,41,57,30,46,CAM_01,28.6139,77.209
7,0.233,14,2,car,0.3532,40,39,54,51,47,45,CAM_01,28.6139,77.209
8,0.267,1,2,car,0.8156,48,94,94,136,71,115,CAM_01,28.6139,77.209
8,0.267,2,2,car,0.7898,74,89,108,123,91,106,CAM_01,28.6139,77.209
8,0.267,3,2,car,0.7112,146,80,186,119,166,99,CAM_01,28.6139,77.209
8,0.267,4,2,car,0.5683,37,135,68,143,52,139,CAM_01,28.6139,77.209
8,0.267,5,2,car,0.6857,83,69,115,96,99,82,CAM_01,28.6139,77.209
8,0.267,6,2,car,0.5812,135,59,162,82,148,70,CAM_01,28.6139,77.209
8,0.267,7,5,bus,0.4523,139,29,161,54,150,41,CAM_01,28.6139,77.209
8,0.267,8,7,truck,0.356,156,115,220,143,188,129,CAM_01,28.6139,77.209
8,0.267,9,2,car,0.7212,2,45,26,64,14,54,CAM_01,28.6139,77.209
8,0.267,11,2,car,0.4889,87,56,109,69,98,62,CAM_01,28.6139,77.209
8,0.267,12,2,car,0.4205,158,117,219,143,188,130,CAM_01,28.6139,77.209
8,0.267,13,2,car,0.3059,20,35,41,57,30,46,CAM_01,28.6139,77.209
8,0.267,14,2,car,0.3378,40,39,54,50,47,44,CAM_01,28.6139,77.209
9,0.3,1,2,car,0.7938,48,94,94,136,71,115,CAM_01,28.6139,77.209
9,0.3,2,2,car,0.7939,74,90,108,123,91,106,CAM_01,28.6139,77.209
9,0.3,3,2,car,0.7683,146,80,186,119,166,99,CAM_01,28.6139,77.209
9,0.3,4,2,car,0.4093,38,136,66,144,52,140,CAM_01,28.6139,77.209
9,0.3,5,2,car,0.7222,83,69,115,97,99,83,CAM_01,28.6139,77.209
9,0.3,6,2,car,0.5761,135,59,162,82,148,70,CAM_01,28.6139,77.209
9,0.3,7,5,bus,0.4416,139,29,161,54,150,41,CAM_01,28.6139,77.209
9,0.3,8,7,truck,0.3823,156,116,220,143,188,129,CAM_01,28.6139,77.209
9,0.3,9,2,car,0.7036,2,45,26,64,14,54,CAM_01,28.6139,77.209
9,0.3,11,2,car,0.4982,87,56,109,70,98,63,CAM_01,28.6139,77.209
9,0.3,12,2,car,0.4136,158,117,220,143,189,130,CAM_01,28.6139,77.209
9,0.3,13,7,truck,0.357,20,35,41,56,30,45,CAM_01,28.6139,77.209
9,0.3,10,7,truck,0.4052,161,34,176,51,168,42,CAM_01,28.6139,77.209
10,0.333,1,2,car,0.8117,48,95,94,137,71,116,CAM_01,28.6139,77.209
10,0.333,2,2,car,0.7596,74,90,108,123,91,106,CAM_01,28.6139,77.209
10,0.333,3,2,car,0.7662,146,80,187,119,166,99,CAM_01,28.6139,77.209
10,0.333,4,2,car,0.4002,39,137,64,144,51,140,CAM_01,28.6139,77.209
10,0.333,5,2,car,0.7374,82,69,114,97,98,83,CAM_01,28.6139,77.209
10,0.333,6,2,car,0.5889,135,59,162,82,148,70,CAM_01,28.6139,77.209
10,0.333,7,5,bus,0.4472,139,29,161,54,150,41,CAM_01,28.6139,77.209
10,0.333,9,2,car,0.6933,3,45,27,64,15,54,CAM_01,28.6139,77.209
10,0.333,11,2,car,0.5013,86,56,109,70,97,63,CAM_01,28.6139,77.209
10,0.333,12,2,car,0.5232,158,117,219,143,188,130,CAM_01,28.6139,77.209
10,0.333,13,7,truck,0.3624,20,35,42,56,31,45,CAM_01,28.6139,77.209
10,0.333,10,7,truck,0.3517,161,34,176,51,168,42,CAM_01,28.6139,77.209
11,0.367,1,2,car,0.816,48,95,94,137,71,116,CAM_01,28.6139,77.209
11,0.367,2,2,car,0.7912,74,90,108,124,91,107,CAM_01,28.6139,77.209
11,0.367,3,2,car,0.7609,146,80,187,119,166,99,CAM_01,28.6139,77.209
11,0.367,4,2,car,0.4018,39,138,64,144,51,141,CAM_01,28.6139,77.209
11,0.367,5,2,car,0.7019,82,70,114,97,98,83,CAM_01,28.6139,77.209
11,0.367,6,2,car,0.5773,136,59,162,82,149,70,CAM_01,28.6139,77.209
11,0.367,7,5,bus,0.4943,139,29,161,54,150,41,CAM_01,28.6139,77.209
11,0.367,9,2,car,0.7083,3,45,27,64,15,54,CAM_01,28.6139,77.209
11,0.367,11,2,car,0.5114,86,56,110,70,98,63,CAM_01,28.6139,77.209
11,0.367,12,2,car,0.5075,158,117,220,143,189,130,CAM_01,28.6139,77.209
11,0.367,13,7,truck,0.3513,21,35,42,56,31,45,CAM_01,28.6139,77.209
11,0.367,10,7,truck,0.3522,161,34,176,51,168,42,CAM_01,28.6139,77.209
12,0.4,1,2,car,0.8158,48,95,94,137,71,116,CAM_01,28.6139,77.209
12,0.4,2,2,car,0.7969,73,90,107,124,90,107,CAM_01,28.6139,77.209
12,0.4,3,2,car,0.7467,146,80,187,120,166,100,CAM_01,28.6139,77.209
12,0.4,5,2,car,0.7137,82,70,114,97,98,83,CAM_01,28.6139,77.209
12,0.4,6,2,car,0.6023,135,59,162,83,148,71,CAM_01,28.6139,77.209
12,0.4,7,5,bus,0.4689,139,29,162,55,150,42,CAM_01,28.6139,77.209
12,0.4,9,2,car,0.7241,3,45,27,64,15,54,CAM_01,28.6139,77.209
12,0.4,11,2,car,0.523,86,56,110,71,98,63,CAM_01,28.6139,77.209
12,0.4,12,2,car,0.6525,158,118,219,143,188,130,CAM_01,28.6139,77.209
12,0.4,13,7,truck,0.3234,21,35,42,56,31,45,CAM_01,28.6139,77.209
12,0.4,10,7,truck,0.3759,161,34,177,51,169,42,CAM_01,28.6139,77.209
13,0.433,1,2,car,0.801,48,95,94,138,71,116,CAM_01,28.6139,77.209
13,0.433,2,2,car,0.7774,73,91,107,125,90,108,CAM_01,28.6139,77.209
13,0.433,3,2,car,0.7299,146,81,187,121,166,101,CAM_01,28.6139,77.209
13,0.433,5,2,car,0.697,82,70,114,97,98,83,CAM_01,28.6139,77.209
13,0.433,6,2,car,0.5729,135,59,162,83,148,71,CAM_01,28.6139,77.209
13,0.433,7,5,bus,0.45,139,29,162,55,150,42,CAM_01,28.6139,77.209
13,0.433,9,2,car,0.7371,4,45,28,64,16,54,CAM_01,28.6139,77.209
13,0.433,11,2,car,0.5166,86,56,110,71,98,63,CAM_01,28.6139,77.209
13,0.433,12,2,car,0.6161,159,119,219,143,189,131,CAM_01,28.6139,77.209
13,0.433,13,7,truck,0.3056,21,35,42,56,31,45,CAM_01,28.6139,77.209
13,0.433,10,7,truck,0.3888,162,34,177,51,169,42,CAM_01,28.6139,77.209
14,0.467,1,2,car,0.8297,48,96,94,138,71,117,CAM_01,28.6139,77.209
14,0.467,2,2,car,0.7847,73,91,107,126,90,108,CAM_01,28.6139,77.209
14,0.467,3,2,car,0.7383,146,81,187,121,166,101,CAM_01,28.6139,77.209
14,0.467,5,2,car,0.7284,81,70,114,97,97,83,CAM_01,28.6139,77.209
14,0.467,6,2,car,0.6382,135,59,162,83,148,71,CAM_01,28.6139,77.209
14,0.467,7,5,bus,0.4275,139,29,163,56,151,42,CAM_01,28.6139,77.209
14,0.467,9,2,car,0.6975,4,44,28,64,16,54,CAM_01,28.6139,77.209
14,0.467,11,2,car,0.5278,85,56,110,71,97,63,CAM_01,28.6139,77.209
14,0.467,12,2,car,0.6475,159,119,220,143,189,131,CAM_01,28.6139,77.209
14,0.467,13,7,truck,0.3446,21,35,43,56,32,45,CAM_01,28.6139,77.209
14,0.467,10,7,truck,0.3908,162,34,177,51,169,42,CAM_01,28.6139,77.209
15,0.5,1,2,car,0.8397,48,96,94,139,71,117,CAM_01,28.6139,77.209
15,0.5,2,2,car,0.795,72,91,107,126,89,108,CAM_01,28.6139,77.209
15,0.5,3,2,car,0.7661,147,82,187,121,167,101,CAM_01,28.6139,77.209
15,0.5,5,2,car,0.7169,81,70,115,98,98,84,CAM_01,28.6139,77.209
15,0.5,6,2,car,0.6254,135,59,163,83,149,71,CAM_01,28.6139,77.209
15,0.5,7,5,bus,0.474,139,29,163,56,151,42,CAM_01,28.6139,77.209
15,0.5,9,2,car,0.6681,4,44,28,64,16,54,CAM_01,28.6139,77.209
15,0.5,11,2,car,0.5387,85,56,110,71,97,63,CAM_01,28.6139,77.209
15,0.5,12,2,car,0.5688,160,119,220,143,190,131,CAM_01,28.6139,77.209
15,0.5,13,2,car,0.3546,21,35,43,56,32,45,CAM_01,28.6139,77.209
15,0.5,19,2,car,0.3503,147,72,178,98,162,85,CAM_01,28.6139,77.209
15,0.5,14,2,car,0.3056,42,38,56,50,49,44,CAM_01,28.6139,77.209
16,0.533,1,2,car,0.8173,47,97,93,140,70,118,CAM_01,28.6139,77.209
16,0.533,2,2,car,0.7651,72,92,107,126,89,109,CAM_01,28.6139,77.209
16,0.533,3,2,car,0.7183,147,82,187,122,167,102,CAM_01,28.6139,77.209
16,0.533,5,2,car,0.6956,81,70,115,98,98,84,CAM_01,28.6139,77.209
16,0.533,6,2,car,0.5949,135,59,163,84,149,71,CAM_01,28.6139,77.209
16,0.533,7,5,bus,0.4637,139,29,163,57,151,43,CAM_01,28.6139,77.209
16,0.533,9,2,car,0.6928,5,44,28,64,16,54,CAM_01,28.6139,77.209
16,0.533,11,2,car,0.551,85,57,110,71,97,64,CAM_01,28.6139,77.209
16,0.533,12,2,car,0.6696,160,120,220,143,190,131,CAM_01,28.6139,77.209
16,0.533,13,2,car,0.3789,22,35,43,56,32,45,CAM_01,28.6139,77.209
16,0.533,20,7,truck,0.3367,21,35,43,56,32,45,CAM_01,28.6139,77.209
16,0.533,14,2,car,0.4169,42,38,56,50,49,44,CAM_01,28.6139,77.209
17,0.567,1,2,car,0.8184,46,97,93,140,69,118,CAM_01,28.6139,77.209
17,0.567,2,2,car,0.7494,72,92,107,126,89,109,CAM_01,28.6139,77.209
17,0.567,3,2,car,0.7482,147,83,187,122,167,102,CAM_01,28.6139,77.209
17,0.567,5,2,car,0.6828,81,70,115,99,98,84,CAM_01,28.6139,77.209
17,0.567,6,2,car,0.56,136,60,163,84,149,72,CAM_01,28.6139,77.209
17,0.567,7,5,bus,0.4629,139,29,163,57,151,43,CAM_01,28.6139,77.209
17,0.567,9,2,car,0.6763,5,44,28,63,16,53,CAM_01,28.6139,77.209
17,0.567,11,2,car,0.535,85,57,110,72,97,64,CAM_01,28.6139,77.209
17,0.567,12,2,car,0.511,160,120,220,143,190,131,CAM_01,28.6139,77.209
17,0.567,13,2,car,0.3386,22,35,43,56,32,45,CAM_01,28.6139,77.209
17,0.567,20,7,truck,0.3322,21,35,43,56,32,45,CAM_01,28.6139,77.209
17,0.567,14,2,car,0.4171,42,38,56,50,49,44,CAM_01,28.6139,77.209
17,0.567,21,7,truck,0.3798,139,29,163,58,151,43,CAM_01,28.6139,77.209
17,0.567,19,2,car,0.3026,147,72,178,98,162,85,CAM_01,28.6139,77.209
18,0.6,1,2,car,0.8178,46,98,93,141,69,119,CAM_01,28.6139,77.209
18,0.6,2,2,car,0.7356,72,93,107,127,89,110,CAM_01,28.6139,77.209
18,0.6,3,2,car,0.7538,146,83,187,122,166,102,CAM_01,28.6139,77.209
18,0.6,5,2,car,0.7379,81,71,115,99,98,85,CAM_01,28.6139,77.209
18,0.6,6,2,car,0.6099,136,60,163,84,149,72,CAM_01,28.6139,77.209
18,0.6,7,5,bus,0.5344,139,29,163,57,151,43,CAM_01,28.6139,77.209
18,0.6,9,2,car,0.6456,5,44,29,63,17,53,CAM_01,28.6139,77.209
18,0.6,11,2,car,0.5487,85,57,110,72,97,64,CAM_01,28.6139,77.209
18,0.6,12,2,car,0.4671,162,121,220,143,191,132,CAM_01,28.6139,77.209
18,0.6,13,2,car,0.3067,22,35,43,56,32,45,CAM_01,28.6139,77.209
18,0.6,20,7,truck,0.3418,21,35,43,56,32,45,CAM_01,28.6139,77.209
18,0.6,14,2,car,0.3953,42,38,56,50,49,44,CAM_01,28.6139,77.209
18,0.6,19,2,car,0.4342,147,72,178,98,162,85,CAM_01,28.6139,77.209
19,0.633,1,2,car,0.8082,46,98,93,141,69,119,CAM_01,28.6139,77.209
19,0.633,2,2,car,0.782,71,93,107,128,89,110,CAM_01,28.6139,77.209
19,0.633,3,2,car,0.7581,147,83,187,123,167,103,CAM_01,28.6139,77.209
19,0.633,5,2,car,0.7612,80,71,115,100,97,85,CAM_01,28.6139,77.209
19,0.633,6,2,car,0.5937,136,60,163,84,149,72,CAM_01,28.6139,77.209
19,0.633,7,5,bus,0.555,139,29,163,57,151,43,CAM_01,28.6139,77.209
19,0.633,9,2,car,0.6809,6,44,29,63,17,53,CAM_01,28.6139,77.209
19,0.633,11,2,car,0.6099,85,57,110,72,97,64,CAM_01,28.6139,77.209
19,0.633,12,2,car,0.5559,161,121,221,143,191,132,CAM_01,28.6139,77.209
19,0.633,13,7,truck,0.3178,22,35,43,56,32,45,CAM_01,28.6139,77.209
19,0.633,20,2,car,0.3139,22,35,44,56,33,45,CAM_01,28.6139,77.209
19,0.633,14,2,car,0.3854,42,38,56,50,49,44,CAM_01,28.6139,77.209
19,0.633,19,2,car,0.3749,148,73,178,98,163,85,CAM_01,28.6139,77.209
20,0.667,1,2,car,0.8146,46,99,93,142,69,120,CAM_01,28.6139,77.209
20,0.667,2,2,car,0.8,71,94,106,129,88,111,CAM_01,28.6139,77.209
20,0.667,3,2,car,0.7602,147,83,187,123,167,103,CAM_01,28.6139,77.209
20,0.667,5,2,car,0.7809,80,71,115,100,97,85,CAM_01,28.6139,77.209
20,0.667,6,2,car,0.5773,135,60,163,84,149,72,CAM_01,28.6139,77.209
20,0.667,7,5,bus,0.5497,139,29,163,57,151,43,CAM_01,28.6139,77.209
20,0.667,9,2,car,0.7392,6,44,30,62,18,53,CAM_01,28.6139,77.209
20,0.667,11,2,car,0.5769,84,57,110,72,97,64,CAM_01,28.6139,77.209
20,0.667,12,2,car,0.5624,160,121,221,143,190,132,CAM_01,28.6139,77.209
20,0.667,13,7,truck,0.3197,22,35,44,55,33,45,CAM_01,28.6139,77.209
20,0.667,20,2,car,0.3004,22,35,44,55,33,45,CAM_01,28.6139,77.209
20,0.667,14,2,car,0.3646,42,38,56,50,49,44,CAM_01,28.6139,77.209
20,0.667,19,2,car,0.3008,147,73,178,99,162,86,CAM_01,28.6139,77.209
21,0.7,1,2,car,0.8074,46,99,93,143,69,121,CAM_01,28.6139,77.209
21,0.7,2,2,car,0.8046,71,94,106,129,88,111,CAM_01,28.6139,77.209
21,0.7,3,2,car,0.7678,147,83,187,123,167,103,CAM_01,28.6139,77.209
21,0.7,5,2,car,0.7999,80,71,114,100,97,85,CAM_01,28.6139,77.209
21,0.7,6,2,car,0.6094,135,60,163,85,149,72,CAM_01,28.6139,77.209
21,0.7,7,5,bus,0.5167,139,29,163,56,151,42,CAM_01,28.6139,77.209
21,0.7,9,2,car,0.7574,7,44,30,62,18,53,CAM_01,28.6139,77.209
21,0.7,11,2,car,0.6539,85,57,110,72,97,64,CAM_01,28.6139,77.209
21,0.7,12,2,car,0.5288,161,122,221,143,191,132,CAM_01,28.6139,77.209
21,0.7,13,7,truck,0.3713,23,35,44,55,33,45,CAM_01,28.6139,77.209
21,0.7,14,2,car,0.4025,42,38,56,50,49,44,CAM_01,28.6139,77.209
21,0.7,19,2,car,0.3565,148,73,177,98,162,85,CAM_01,28.6139,77.209
21,0.7,23,2,car,0.3551,0,48,8,72,4,60,CAM_01,28.6139,77.209
21,0.7,10,7,truck,0.3195,162,34,176,51,169,42,CAM_01,28.6139,77.209
22,0.733,1,2,car,0.8258,45,100,92,143,68,121,CAM_01,28.6139,77.209
22,0.733,2,2,car,0.8253,71,94,106,129,88,111,CAM_01,28.6139,77.209
22,0.733,3,2,car,0.7931,147,84,187,124,167,104,CAM_01,28.6139,77.209
22,0.733,5,2,car,0.818,79,71,114,100,96,85,CAM_01,28.6139,77.209
22,0.733,6,2,car,0.6244,135,60,163,85,149,72,CAM_01,28.6139,77.209
22,0.733,7,5,bus,0.5394,140,29,163,55,151,42,CAM_01,28.6139,77.209
22,0.733,9,2,car,0.783,7,43,30,62,18,52,CAM_01,28.6139,77.209
22,0.733,11,2,car,0.6694,85,57,110,72,97,64,CAM_01,28.6139,77.209
22,0.733,12,2,car,0.561,161,123,222,143,191,133,CAM_01,28.6139,77.209
22,0.733,14,2,car,0.4094,43,38,56,50,49,44,CAM_01,28.6139,77.209
22,0.733,19,2,car,0.4429,147,73,177,98,162,85,CAM_01,28.6139,77.209
22,0.733,23,2,car,0.5648,0,48,8,71,4,59,CAM_01,28.6139,77.209
23,0.767,1,2,car,0.832,45,100,92,143,68,121,CAM_01,28.6139,77.209
23,0.767,2,2,car,0.8176,71,95,106,130,88,112,CAM_01,28.6139,77.209
23,0.767,3,2,car,0.7908,147,84,188,125,167,104,CAM_01,28.6139,77.209
23,0.767,5,2,car,0.804,79,71,114,100,96,85,CAM_01,28.6139,77.209
23,0.767,6,2,car,0.5734,135,60,163,85,149,72,CAM_01,28.6139,77.209
23,0.767,7,5,bus,0.5112,141,29,163,55,152,42,CAM_01,28.6139,77.209
23,0.767,9,2,car,0.7721,7,43,31,62,19,52,CAM_01,28.6139,77.209
23,0.767,11,2,car,0.6435,84,57,110,72,97,64,CAM_01,28.6139,77.209
23,0.767,12,2,car,0.56,161,123,222,143,191,133,CAM_01,28.6139,77.209
23,0.767,14,2,car,0.438,43,38,56,49,49,43,CAM_01,28.6139,77.209
23,0.767,19,2,car,0.4803,147,73,178,99,162,86,CAM_01,28.6139,77.209
23,0.767,23,2,car,0.518,0,48,8,71,4,59,CAM_01,28.6139,77.209
23,0.767,25,2,car,0.3189,95,53,116,69,105,61,CAM_01,28.6139,77.209
23,0.767,13,2,car,0.3403,23,35,44,55,33,45,CAM_01,28.6139,77.209
24,0.8,1,2,car,0.828,45,101,91,143,68,122,CAM_01,28.6139,77.209
24,0.8,2,2,car,0.8206,70,95,106,130,88,112,CAM_01,28.6139,77.209
24,0.8,3,2,car,0.7955,147,84,188,125,167,104,CAM_01,28.6139,77.209
24,0.8,5,2,car,0.7812,79,71,115,101,97,86,CAM_01,28.6139,77.209
24,0.8,6,2,car,0.5379,136,60,163,85,149,72,CAM_01,28.6139,77.209
24,0.8,7,5,bus,0.5105,141,29,163,54,152,41,CAM_01,28.6139,77.209
24,0.8,9,2,car,0.7902,8,43,31,62,19,52,CAM_01,28.6139,77.209
24,0.8,11,2,car,0.5967,85,57,110,73,97,65,CAM_01,28.6139,77.209
24,0.8,12,2,car,0.6037,162,124,222,143,192,133,CAM_01,28.6139,77.209
24,0.8,14,2,car,0.3745,43,38,56,49,49,43,CAM_01,28.6139,77.209
24,0.8,19,2,car,0.5137,147,74,178,99,162,86,CAM_01,28.6139,77.209
24,0.8,23,2,car,0.5588,0,48,8,71,4,59,CAM_01,28.6139,77.209
24,0.8,13,2,car,0.3596,23,34,44,55,33,44,CAM_01,28.6139,77.209
25,0.833,1,2,car,0.8217,45,101,91,143,68,122,CAM_01,28.6139,77.209
25,0.833,2,2,car,0.8036,70,96,106,131,88,113,CAM_01,28.6139,77.209
25,0.833,3,2,car,0.7813,147,84,189,126,168,105,CAM_01,28.6139,77.209
25,0.833,5,2,car,0.7668,79,72,115,101,97,86,CAM_01,28.6139,77.209
25,0.833,6,2,car,0.5384,136,61,163,85,149,73,CAM_01,28.6139,77.209
25,0.833,7,5,bus,0.4829,141,29,163,54,152,41,CAM_01,28.6139,77.209
25,0.833,9,2,car,0.7757,8,43,31,62,19,52,CAM_01,28.6139,77.209
25,0.833,11,2,car,0.6396,85,58,110,73,97,65,CAM_01,28.6139,77.209
25,0.833,12,2,car,0.5211,162,124,222,143,192,133,CAM_01,28.6139,77.209
25,0.833,14,2,car,0.3614,43,38,56,49,49,43,CAM_01,28.6139,77.209
25,0.833,19,2,car,0.4535,147,74,179,100,163,87,CAM_01,28.6139,77.209
